Step  287 | norm: 1.0664 | lr: 0.000173 | loss: 5.2919 | dt: 232.25
Step  288 | norm: 1.2902 | lr: 0.000173 | loss: 5.4610 | dt: 232.80
Step  289 | norm: 1.1420 | lr: 0.000174 | loss: 5.4285 | dt: 234.41
Step  290 | norm: 1.1391 | lr: 0.000175 | loss: 5.4318 | dt: 230.45
Step  291 | norm: 1.2206 | lr: 0.000175 | loss: 5.2337 | dt: 232.87
Step  292 | norm: 1.0095 | lr: 0.000176 | loss: 5.3225 | dt: 232.90
Step  293 | norm: 1.0516 | lr: 0.000176 | loss: 5.3346 | dt: 229.77
Step  294 | norm: 1.0477 | lr: 0.000177 | loss: 5.3925 | dt: 235.07
Step  295 | norm: 1.1025 | lr: 0.000178 | loss: 5.4612 | dt: 231.03
Step  296 | norm: 1.0090 | lr: 0.000178 | loss: 5.2806 | dt: 241.13
Step  297 | norm: 0.9679 | lr: 0.000179 | loss: 5.3287 | dt: 237.89
Step  298 | norm: 1.1594 | lr: 0.000179 | loss: 5.1268 | dt: 234.48
Step  299 | norm: 1.1251 | lr: 0.000180 | loss: 5.3362 | dt: 234.26
Step  300 | norm: 1.3738 | lr: 0.000181 | loss: 5.5055 | dt: 238.35
Step  301 | norm: 1.1435 | lr: 0.000181 | loss: 5.4648 | dt: 231.84
Step  302 | norm: 0.9958 | lr: 0.000182 | loss: 5.1861 | dt: 233.78
Step  303 | norm: 1.6849 | lr: 0.000182 | loss: 5.4109 | dt: 233.09
Step  304 | norm: 1.2753 | lr: 0.000183 | loss: 5.3976 | dt: 229.62
Step  305 | norm: 0.9972 | lr: 0.000184 | loss: 5.2124 | dt: 233.09
Step  306 | norm: 1.2571 | lr: 0.000184 | loss: 5.3794 | dt: 231.61
Step  307 | norm: 1.0685 | lr: 0.000185 | loss: 5.1195 | dt: 229.03
Step  308 | norm: 1.0490 | lr: 0.000185 | loss: 5.3222 | dt: 233.37
Step  309 | norm: 1.1547 | lr: 0.000186 | loss: 5.2016 | dt: 231.64
Step  310 | norm: 1.0685 | lr: 0.000187 | loss: 5.1051 | dt: 230.13
Step  311 | norm: 1.0564 | lr: 0.000187 | loss: 5.3849 | dt: 233.37
Step  312 | norm: 1.0740 | lr: 0.000188 | loss: 5.2949 | dt: 230.52
Step  313 | norm: 1.1662 | lr: 0.000188 | loss: 5.4297 | dt: 229.83
Step  314 | norm: 1.1810 | lr: 0.000189 | loss: 5.2700 | dt: 234.03
Step  315 | norm: 1.1233 | lr: 0.000190 | loss: 5.1348 | dt: 230.08
Step  316 | norm: 1.3856 | lr: 0.000190 | loss: 5.2938 | dt: 232.74
Step  317 | norm: 1.1589 | lr: 0.000191 | loss: 5.0184 | dt: 234.41
